gene	logfoldchanges	scores	pvals	pvals_adj	pct_in_group
AF250324.1	0.0	0.0	1.0	1.0	
LINC01262	0.0	0.0	1.0	1.0	
AC138781.1	0.0	0.0	1.0	1.0	
CDX2	0.0	0.0	1.0	1.0	
AL121894.3	0.0	0.0	1.0	1.0	
AL121894.1	0.0	0.0	1.0	1.0	
AL121894.2	0.0	0.0	1.0	1.0	
SULT1C4	0.0	0.0	1.0	1.0	
RXFP2	0.0	0.0	1.0	1.0	
LINC01254	0.0	0.0	1.0	1.0	
AP005271.1	0.0	0.0	1.0	1.0	
ZNF750	0.0	0.0	1.0	1.0	
LINC02142	0.0	0.0	1.0	1.0	
AC091889.1	0.0	0.0	1.0	1.0	
ROPN1L-AS1	0.0	0.0	1.0	1.0	
AC006238.1	0.0	0.0	1.0	1.0	
AC006238.2	0.0	0.0	1.0	1.0	
AP005432.2	0.0	0.0	1.0	1.0	
AC034229.4	0.0	0.0	1.0	1.0	
AC091906.1	0.0	0.0	1.0	1.0	
C5orf49	0.0	0.0	1.0	1.0	
LINC00365	0.0	0.0	1.0	1.0	
AP003419.2	0.0	0.0	1.0	1.0	
AC122710.2	0.0	0.0	1.0	1.0	
ST6GAL2	0.0	0.0	1.0	1.0	
AC108868.1	0.0	0.0	1.0	1.0	
AC108868.2	0.0	0.0	1.0	1.0	
AP005671.1	0.0	0.0	1.0	1.0	
GGTLC1	0.0	0.0	1.0	1.0	
ANKRD33B-AS1	0.0	0.0	1.0	1.0	
SYT12	0.0	0.0	1.0	1.0	
AL138708.1	0.0	0.0	1.0	1.0	
LINC00940	0.0	0.0	1.0	1.0	
LRTM2	0.0	0.0	1.0	1.0	
AC005343.4	0.0	0.0	1.0	1.0	
WNT5B	0.0	0.0	1.0	1.0	
LINC01721	0.0	0.0	1.0	1.0	
LINC01194	0.0	0.0	1.0	1.0	
AP000462.2	0.0	0.0	1.0	1.0	
AL590438.1	0.0	0.0	1.0	1.0	
AC022400.1	0.0	0.0	1.0	1.0	
C10orf55	0.0	0.0	1.0	1.0	
DUSP13	0.0	0.0	1.0	1.0	
ZNF503-AS2	0.0	0.0	1.0	1.0	
APOC4	0.0	0.0	1.0	1.0	
AC006566.1	0.0	0.0	1.0	1.0	
AC010997.4	0.0	0.0	1.0	1.0	
AL589863.2	0.0	0.0	1.0	1.0	
KCNMA1-AS1	0.0	0.0	1.0	1.0	
C14orf39	0.0	0.0	1.0	1.0	
MIR1302-2HG	0.0	0.0	1.0	1.0	
AC007325.1	0.0	0.0	1.0	1.0	
AP000465.1	0.0	0.0	1.0	1.0	
NXPE2	0.0	0.0	1.0	1.0	
AC010997.5	0.0	0.0	1.0	1.0	
AP000897.1	0.0	0.0	1.0	1.0	
LAMA1	0.0	0.0	1.0	1.0	
ARHGAP28	0.0	0.0	1.0	1.0	
AP005059.2	0.0	0.0	1.0	1.0	
AL512656.1	0.0	0.0	1.0	1.0	
PRDM16-DT	0.0	0.0	1.0	1.0	
HES5	0.0	0.0	1.0	1.0	
AL590822.1	0.0	0.0	1.0	1.0	
LINC00900	0.0	0.0	1.0	1.0	
CBLC	0.0	0.0	1.0	1.0	
CEACAM16	0.0	0.0	1.0	1.0	
CEACAM19	0.0	0.0	1.0	1.0	
AC243964.3	0.0	0.0	1.0	1.0	
IGSF23	0.0	0.0	1.0	1.0	
APOA4	0.0	0.0	1.0	1.0	
AC026367.1	0.0	0.0	1.0	1.0	
AC026368.1	0.0	0.0	1.0	1.0	
AL596223.1	0.0	0.0	1.0	1.0	
AC079174.1	0.0	0.0	1.0	1.0	
AC011313.1	0.0	0.0	1.0	1.0	
AC078874.1	0.0	0.0	1.0	1.0	
AC089985.1	0.0	0.0	1.0	1.0	
LINC02371	0.0	0.0	1.0	1.0	
AC005293.1	0.0	0.0	1.0	1.0	
NPR3	0.0	0.0	1.0	1.0	
LINC00427	0.0	0.0	1.0	1.0	
AC099517.1	0.0	0.0	1.0	1.0	
CAPSL	0.0	0.0	1.0	1.0	
AC137810.1	0.0	0.0	1.0	1.0	
AC106754.1	0.0	0.0	1.0	1.0	
AP005262.2	0.0	0.0	1.0	1.0	
ADCYAP1	0.0	0.0	1.0	1.0	
AP000894.4	0.0	0.0	1.0	1.0	
AP001020.3	0.0	0.0	1.0	1.0	
AC008766.1	0.0	0.0	1.0	1.0	
AGXT2	0.0	0.0	1.0	1.0	
SLC45A2	0.0	0.0	1.0	1.0	
ADAMTS12	0.0	0.0	1.0	1.0	
AC008964.1	0.0	0.0	1.0	1.0	
GDNF	0.0	0.0	1.0	1.0	
GDNF-AS1	0.0	0.0	1.0	1.0	
AC024361.2	0.0	0.0	1.0	1.0	
LINC01114	0.0	0.0	1.0	1.0	
RANBP3L	0.0	0.0	1.0	1.0	
UGT3A2	0.0	0.0	1.0	1.0	
UGT3A1	0.0	0.0	1.0	1.0	
AC008945.1	0.0	0.0	1.0	1.0	
LDLRAD4-AS1	0.0	0.0	1.0	1.0	
AP001198.1	0.0	0.0	1.0	1.0	
AC010884.1	0.0	0.0	1.0	1.0	
AC018730.1	0.0	0.0	1.0	1.0	
NARF-AS1	0.0	0.0	1.0	1.0	
LINC02217	0.0	0.0	1.0	1.0	
AC020980.1	0.0	0.0	1.0	1.0	
AC016575.1	0.0	0.0	1.0	1.0	
AC008825.1	0.0	0.0	1.0	1.0	
PURPL	0.0	0.0	1.0	1.0	
CDH9	0.0	0.0	1.0	1.0	
AC113370.1	0.0	0.0	1.0	1.0	
CLUL1	0.0	0.0	1.0	1.0	
TEX26-AS1	0.0	0.0	1.0	1.0	
LINC00398	0.0	0.0	1.0	1.0	
C11orf86	0.0	0.0	1.0	1.0	
AP001107.5	0.0	0.0	1.0	1.0	
AC022424.1	0.0	0.0	1.0	1.0	
AC094105.2	0.0	0.0	1.0	1.0	
AC124852.1	0.0	0.0	1.0	1.0	
AC112176.1	0.0	0.0	1.0	1.0	
MEDAG	0.0	0.0	1.0	1.0	
AC012360.2	0.0	0.0	1.0	1.0	
INSM1	0.0	0.0	1.0	1.0	
AL121721.1	0.0	0.0	1.0	1.0	
SLC24A3	0.0	0.0	1.0	1.0	
AC068491.3	0.0	0.0	1.0	1.0	
AC068491.2	0.0	0.0	1.0	1.0	
AC116351.2	0.0	0.0	1.0	1.0	
AC116351.1	0.0	0.0	1.0	1.0	
LINC02223	0.0	0.0	1.0	1.0	
AC108058.1	0.0	0.0	1.0	1.0	
MALL	0.0	0.0	1.0	1.0	
LINC01123	0.0	0.0	1.0	1.0	
CDH18	0.0	0.0	1.0	1.0	
AP005203.1	0.0	0.0	1.0	1.0	
DLGAP1-AS4	0.0	0.0	1.0	1.0	
DLGAP1-AS3	0.0	0.0	1.0	1.0	
AP002478.2	0.0	0.0	1.0	1.0	
AP005131.4	0.0	0.0	1.0	1.0	
AP001363.2	0.0	0.0	1.0	1.0	
AP001363.1	0.0	0.0	1.0	1.0	
AP003064.2	0.0	0.0	1.0	1.0	
AP003064.1	0.0	0.0	1.0	1.0	
PLCB1-IT1	0.0	0.0	1.0	1.0	
BMP2	0.0	0.0	1.0	1.0	
CHGB	0.0	0.0	1.0	1.0	
AC087645.4	0.0	0.0	1.0	1.0	
CFAP221	0.0	0.0	1.0	1.0	
STEAP3-AS1	0.0	0.0	1.0	1.0	
AC004765.1	0.0	0.0	1.0	1.0	
HAND2-AS1	0.0	0.0	1.0	1.0	
HAND2	0.0	0.0	1.0	1.0	
IL4	0.0	0.0	1.0	1.0	
SPOCK1	0.0	0.0	1.0	1.0	
AC007448.5	0.0	0.0	1.0	1.0	
AL109935.1	0.0	0.0	1.0	1.0	
LINC01902	0.0	0.0	1.0	1.0	
LINC01901	0.0	0.0	1.0	1.0	
SCGB1D4	0.0	0.0	1.0	1.0	
ECSCR	0.0	0.0	1.0	1.0	
GFRA3	0.0	0.0	1.0	1.0	
AC006947.1	0.0	0.0	1.0	1.0	
PRKCA-AS1	0.0	0.0	1.0	1.0	
ENOX1	0.0	0.0	1.0	1.0	
AC037487.2	0.0	0.0	1.0	1.0	
NME5	0.0	0.0	1.0	1.0	
WNT8A	0.0	0.0	1.0	1.0	
PCDHA10	0.0	0.0	1.0	1.0	
SLC4A9	0.0	0.0	1.0	1.0	
AC008667.4	0.0	0.0	1.0	1.0	
CYP26B1	0.0	0.0	1.0	1.0	
NRAD1	0.0	0.0	1.0	1.0	
APOH	0.0	0.0	1.0	1.0	
AC007881.2	0.0	0.0	1.0	1.0	
LINC01143	0.0	0.0	1.0	1.0	
SLPI	0.0	0.0	1.0	1.0	
SEMG1	0.0	0.0	1.0	1.0	
CCN5	0.0	0.0	1.0	1.0	
AC010307.3	0.0	0.0	1.0	1.0	
ABCA9-AS1	0.0	0.0	1.0	1.0	
AC005544.1	0.0	0.0	1.0	1.0	
AC113410.5	0.0	0.0	1.0	1.0	
AC116362.1	0.0	0.0	1.0	1.0	
OTOP2	0.0	0.0	1.0	1.0	
FADS6	0.0	0.0	1.0	1.0	
PDLIM4	0.0	0.0	1.0	1.0	
CSF2	0.0	0.0	1.0	1.0	
IL3	0.0	0.0	1.0	1.0	
AC011990.1	0.0	0.0	1.0	1.0	
FAM20A	0.0	0.0	1.0	1.0	
CXCL14	0.0	0.0	1.0	1.0	
TIFAB	0.0	0.0	1.0	1.0	
DCANP1	0.0	0.0	1.0	1.0	
TUSC8	0.0	0.0	1.0	1.0	
AL589745.1	0.0	0.0	1.0	1.0	
SMIM2-IT1	0.0	0.0	1.0	1.0	
AC005234.2	0.0	0.0	1.0	1.0	
AC016700.3	0.0	0.0	1.0	1.0	
CHSY3	0.0	0.0	1.0	1.0	
EMX1	0.0	0.0	1.0	1.0	
WFDC2	0.0	0.0	1.0	1.0	
AL021578.1	0.0	0.0	1.0	1.0	
AC023043.4	0.0	0.0	1.0	1.0	
AC091151.5	0.0	0.0	1.0	1.0	
IL36A	0.0	0.0	1.0	1.0	
AC013457.1	0.0	0.0	1.0	1.0	
AC006525.1	0.0	0.0	1.0	1.0	
AC012366.1	0.0	0.0	1.0	1.0	
LINC01476	0.0	0.0	1.0	1.0	
AC099850.3	0.0	0.0	1.0	1.0	
SYT7	0.0	0.0	1.0	1.0	
AP003108.1	0.0	0.0	1.0	1.0	
CPB2	0.0	0.0	1.0	1.0	
SPERT	0.0	0.0	1.0	1.0	
LINC01055	0.0	0.0	1.0	1.0	
AC021504.1	0.0	0.0	1.0	1.0	
PGA4	0.0	0.0	1.0	1.0	
PGA3	0.0	0.0	1.0	1.0	
AP003721.2	0.0	0.0	1.0	1.0	
CA4	0.0	0.0	1.0	1.0	
AC025048.1	0.0	0.0	1.0	1.0	
AL031666.2	0.0	0.0	1.0	1.0	
SLC2A10	0.0	0.0	1.0	1.0	
OCSTAMP	0.0	0.0	1.0	1.0	
PGA5	0.0	0.0	1.0	1.0	
DPYSL3	0.0	0.0	1.0	1.0	
SLC6A7	0.0	0.0	1.0	1.0	
EPX	0.0	0.0	1.0	1.0	
AC015813.8	0.0	0.0	1.0	1.0	
AC015845.2	0.0	0.0	1.0	1.0	
CNRIP1	0.0	0.0	1.0	1.0	
NANOG	0.0	0.0	1.0	1.0	
AC005592.2	0.0	0.0	1.0	1.0	
U47924.1	0.0	0.0	1.0	1.0	
C17orf82	0.0	0.0	1.0	1.0	
TBX2	0.0	0.0	1.0	1.0	
AC005746.1	0.0	0.0	1.0	1.0	
POU4F3	0.0	0.0	1.0	1.0	
AC008696.2	0.0	0.0	1.0	1.0	
ARHGAP26-IT1	0.0	0.0	1.0	1.0	
ARHGAP26-AS1	0.0	0.0	1.0	1.0	
NANOGNB	0.0	0.0	1.0	1.0	
AC125494.3	0.0	0.0	1.0	1.0	
AC008055.2	0.0	0.0	1.0	1.0	
AC006064.1	0.0	0.0	1.0	1.0	
AC006064.3	0.0	0.0	1.0	1.0	
AL008726.1	0.0	0.0	1.0	1.0	
FIGLA	0.0	0.0	1.0	1.0	
PSD2-AS1	0.0	0.0	1.0	1.0	
AC114802.1	0.0	0.0	1.0	1.0	
AADAT	0.0	0.0	1.0	1.0	
AC016866.1	0.0	0.0	1.0	1.0	
AC093567.1	0.0	0.0	1.0	1.0	
AC080188.1	0.0	0.0	1.0	1.0	
SPOCK3	0.0	0.0	1.0	1.0	
LINC02268	0.0	0.0	1.0	1.0	
AC012254.1	0.0	0.0	1.0	1.0	
AC093849.3	0.0	0.0	1.0	1.0	
AC005972.3	0.0	0.0	1.0	1.0	
BMP10	0.0	0.0	1.0	1.0	
AC090241.2	0.0	0.0	1.0	1.0	
LOXHD1	0.0	0.0	1.0	1.0	
AC012508.1	0.0	0.0	1.0	1.0	
LINC01826	0.0	0.0	1.0	1.0	
AC005821.1	0.0	0.0	1.0	1.0	
AC080038.1	0.0	0.0	1.0	1.0	
PCDHGA1	0.0	0.0	1.0	1.0	
AC008667.3	0.0	0.0	1.0	1.0	
PCDHB11	0.0	0.0	1.0	1.0	
PCDHB10	0.0	0.0	1.0	1.0	
PCDHB5	0.0	0.0	1.0	1.0	
AC005884.2	0.0	0.0	1.0	1.0	
PCDHGA9	0.0	0.0	1.0	1.0	
KCNH6	0.0	0.0	1.0	1.0	
RAB3IL1	0.0	0.0	1.0	1.0	
MYRF-AS1	0.0	0.0	1.0	1.0	
PCDHB13	0.0	0.0	1.0	1.0	
AP006333.1	0.0	0.0	1.0	1.0	
AC008592.1	0.0	0.0	1.0	1.0	
AC017002.2	0.0	0.0	1.0	1.0	
AL158013.1	0.0	0.0	1.0	1.0	
PGM5P4-AS1	0.0	0.0	1.0	1.0	
OTOR	0.0	0.0	1.0	1.0	
SEL1L2	0.0	0.0	1.0	1.0	
AC011139.1	0.0	0.0	1.0	1.0	
IL36RN	0.0	0.0	1.0	1.0	
AC015563.1	0.0	0.0	1.0	1.0	
MEP1B	0.0	0.0	1.0	1.0	
SLC25A52	0.0	0.0	1.0	1.0	
FAM83C	0.0	0.0	1.0	1.0	
FAM83C-AS1	0.0	0.0	1.0	1.0	
AC103563.2	0.0	0.0	1.0	1.0	
TEKT4	0.0	0.0	1.0	1.0	
AL050320.1	0.0	0.0	1.0	1.0	
LINC01093	0.0	0.0	1.0	1.0	
AC007998.3	0.0	0.0	1.0	1.0	
AC008592.4	0.0	0.0	1.0	1.0	
AC008534.1	0.0	0.0	1.0	1.0	
PMCH	0.0	0.0	1.0	1.0	
AC084398.2	0.0	0.0	1.0	1.0	
MYBPC1	0.0	0.0	1.0	1.0	
STOML3	0.0	0.0	1.0	1.0	
SLC32A1	0.0	0.0	1.0	1.0	
LBP	0.0	0.0	1.0	1.0	
AL359555.4	0.0	0.0	1.0	1.0	
FABP1	0.0	0.0	1.0	1.0	
AC099501.1	0.0	0.0	1.0	1.0	
AC106818.2	0.0	0.0	1.0	1.0	
AC008799.2	0.0	0.0	1.0	1.0	
SMYD1	0.0	0.0	1.0	1.0	
SPIC	0.0	0.0	1.0	1.0	
LINC01106	0.0	0.0	1.0	1.0	
IL36G	0.0	0.0	1.0	1.0	
IL37	0.0	0.0	1.0	1.0	
AC079753.2	0.0	0.0	1.0	1.0	
AL136090.2	0.0	0.0	1.0	1.0	
AL049646.1	0.0	0.0	1.0	1.0	
MRGPRD	0.0	0.0	1.0	1.0	
ITCH-IT1	0.0	0.0	1.0	1.0	
URAD	0.0	0.0	1.0	1.0	
AC012307.1	0.0	0.0	1.0	1.0	
AL356299.2	0.0	0.0	1.0	1.0	
AL035458.2	0.0	0.0	1.0	1.0	
AC025188.1	0.0	0.0	1.0	1.0	
AC113404.1	0.0	0.0	1.0	1.0	
ACOT12	0.0	0.0	1.0	1.0	
CKMT2	0.0	0.0	1.0	1.0	
LINC02701	0.0	0.0	1.0	1.0	
ITCH-AS1	0.0	0.0	1.0	1.0	
AC027612.5	0.0	0.0	1.0	1.0	
AC012555.1	0.0	0.0	1.0	1.0	
AC068643.2	0.0	0.0	1.0	1.0	
PRMT8	0.0	0.0	1.0	1.0	
AC125807.2	0.0	0.0	1.0	1.0	
AC093510.2	0.0	0.0	1.0	1.0	
AC015802.7	0.0	0.0	1.0	1.0	
LIMS4	0.0	0.0	1.0	1.0	
AC114971.1	0.0	0.0	1.0	1.0	
AL121895.1	0.0	0.0	1.0	1.0	
AC108174.1	0.0	0.0	1.0	1.0	
ATG10-IT1	0.0	0.0	1.0	1.0	
AC026726.1	0.0	0.0	1.0	1.0	
AC074132.1	0.0	0.0	1.0	1.0	
AP003071.1	0.0	0.0	1.0	1.0	
MRGPRF	0.0	0.0	1.0	1.0	
AC015802.5	0.0	0.0	1.0	1.0	
AC010424.3	0.0	0.0	1.0	1.0	
MEGF10	0.0	0.0	1.0	1.0	
AC011416.4	0.0	0.0	1.0	1.0	
TEX43	0.0	0.0	1.0	1.0	
LINC00907	0.0	0.0	1.0	1.0	
AC074194.1	0.0	0.0	1.0	1.0	
STOX2	0.0	0.0	1.0	1.0	
LINC02436	0.0	0.0	1.0	1.0	
GRIN2C	0.0	0.0	1.0	1.0	
AC073263.2	0.0	0.0	1.0	1.0	
ACTG2	0.0	0.0	1.0	1.0	
LRRTM4	0.0	0.0	1.0	1.0	
EVA1A	0.0	0.0	1.0	1.0	
LINC01293	0.0	0.0	1.0	1.0	
C17orf77	0.0	0.0	1.0	1.0	
CD300LD	0.0	0.0	1.0	1.0	
AC108477.2	0.0	0.0	1.0	1.0	
MIR924HG	0.0	0.0	1.0	1.0	
AC097518.2	0.0	0.0	1.0	1.0	
VEGFC	0.0	0.0	1.0	1.0	
AC107214.2	0.0	0.0	1.0	1.0	
CLDN22	0.0	0.0	1.0	1.0	
AC079766.1	0.0	0.0	1.0	1.0	
AC114798.1	0.0	0.0	1.0	1.0	
CPSF4L	0.0	0.0	1.0	1.0	
PLAAT5	0.0	0.0	1.0	1.0	
TEX54	0.0	0.0	1.0	1.0	
AC008679.1	0.0	0.0	1.0	1.0	
AC008588.1	0.0	0.0	1.0	1.0	
AC068658.1	0.0	0.0	1.0	1.0	
GPR142	0.0	0.0	1.0	1.0	
BTBD17	0.0	0.0	1.0	1.0	
AC100786.2	0.0	0.0	1.0	1.0	
AP000753.1	0.0	0.0	1.0	1.0	
LINC01478	0.0	0.0	1.0	1.0	
LINC02163	0.0	0.0	1.0	1.0	
AC099487.1	0.0	0.0	1.0	1.0	
AC087289.1	0.0	0.0	1.0	1.0	
ATOH8	0.0	0.0	1.0	1.0	
AL035665.1	0.0	0.0	1.0	1.0	
AL118523.1	0.0	0.0	1.0	1.0	
SNCAIP	0.0	0.0	1.0	1.0	
SFTPB	0.0	0.0	1.0	1.0	
PLEKHG6	0.0	0.0	1.0	1.0	
AC005845.1	0.0	0.0	1.0	1.0	
VWF	0.0	0.0	1.0	1.0	
ANO2	0.0	0.0	1.0	1.0	
TRIM36-IT1	0.0	0.0	1.0	1.0	
AC010261.2	0.0	0.0	1.0	1.0	
AC010261.1	0.0	0.0	1.0	1.0	
AL035251.1	0.0	0.0	1.0	1.0	
AC010255.1	0.0	0.0	1.0	1.0	
FLRT1	0.0	0.0	1.0	1.0	
RCOR2	0.0	0.0	1.0	1.0	
AC087749.2	0.0	0.0	1.0	1.0	
LOX	0.0	0.0	1.0	1.0	
CDR2L	0.0	0.0	1.0	1.0	
AC008568.1	0.0	0.0	1.0	1.0	
AC093206.1	0.0	0.0	1.0	1.0	
DPP10	0.0	0.0	1.0	1.0	
LINC00992	0.0	0.0	1.0	1.0	
SEMA6A-AS2	0.0	0.0	1.0	1.0	
EN1	0.0	0.0	1.0	1.0	
SPTLC3	0.0	0.0	1.0	1.0	
LINC01723	0.0	0.0	1.0	1.0	
AL161938.1	0.0	0.0	1.0	1.0	
LINC01752	0.0	0.0	1.0	1.0	
AL354824.1	0.0	0.0	1.0	1.0	
LINC02147	0.0	0.0	1.0	1.0	
LRRN2	0.0	0.0	1.0	1.0	
AL606489.1	0.0	0.0	1.0	1.0	
LINC00628	0.0	0.0	1.0	1.0	
KISS1	0.0	0.0	1.0	1.0	
RAB7B	0.0	0.0	1.0	1.0	
AP000356.1	0.0	0.0	1.0	1.0	
AP000355.1	0.0	0.0	1.0	1.0	
AC004221.1	0.0	0.0	1.0	1.0	
IGLL1	0.0	0.0	1.0	1.0	
AC073525.1	0.0	0.0	1.0	1.0	
AC090503.2	0.0	0.0	1.0	1.0	
AC244035.1	0.0	0.0	1.0	1.0	
AVPR1B	0.0	0.0	1.0	1.0	
CTSE	0.0	0.0	1.0	1.0	
FAM230I	0.0	0.0	1.0	1.0	
LINC02556	0.0	0.0	1.0	1.0	
AC253536.3	0.0	0.0	1.0	1.0	
AC097512.1	0.0	0.0	1.0	1.0	
AC096719.1	0.0	0.0	1.0	1.0	
KCNIP4-IT1	0.0	0.0	1.0	1.0	
KCNIP4	0.0	0.0	1.0	1.0	
SLIT2	0.0	0.0	1.0	1.0	
AC093898.1	0.0	0.0	1.0	1.0	
LINC02501	0.0	0.0	1.0	1.0	
AP000356.2	0.0	0.0	1.0	1.0	
AC068944.1	0.0	0.0	1.0	1.0	
AC007106.1	0.0	0.0	1.0	1.0	
GSTT2B	0.0	0.0	1.0	1.0	
C1orf147	0.0	0.0	1.0	1.0	
SP8	0.0	0.0	1.0	1.0	
ABCB5	0.0	0.0	1.0	1.0	
AC006026.3	0.0	0.0	1.0	1.0	
AC099313.1	0.0	0.0	1.0	1.0	
AC104071.1	0.0	0.0	1.0	1.0	
LAMB3	0.0	0.0	1.0	1.0	
CAMK1G	0.0	0.0	1.0	1.0	
LINC02767	0.0	0.0	1.0	1.0	
AL596218.1	0.0	0.0	1.0	1.0	
AL445493.2	0.0	0.0	1.0	1.0	
C4BPA	0.0	0.0	1.0	1.0	
AC018695.8	0.0	0.0	1.0	1.0	
FCAMR	0.0	0.0	1.0	1.0	
AC018695.4	0.0	0.0	1.0	1.0	
ETV1	0.0	0.0	1.0	1.0	
AC013470.2	0.0	0.0	1.0	1.0	
AC004160.2	0.0	0.0	1.0	1.0	
LINC02139	0.0	0.0	1.0	1.0	
AC025280.2	0.0	0.0	1.0	1.0	
AC025280.1	0.0	0.0	1.0	1.0	
AC025280.3	0.0	0.0	1.0	1.0	
AC018695.3	0.0	0.0	1.0	1.0	
IL20	0.0	0.0	1.0	1.0	
ATP2C2	0.0	0.0	1.0	1.0	
WFDC1	0.0	0.0	1.0	1.0	
NECAB2	0.0	0.0	1.0	1.0	
LINC00311	0.0	0.0	1.0	1.0	
CNTN2	0.0	0.0	1.0	1.0	
AL591846.2	0.0	0.0	1.0	1.0	
IGLV3-13	0.0	0.0	1.0	1.0	
AC007528.1	0.0	0.0	1.0	1.0	
AC073651.1	0.0	0.0	1.0	1.0	
GGTLC2	0.0	0.0	1.0	1.0	
AC019117.2	0.0	0.0	1.0	1.0	
AC005014.3	0.0	0.0	1.0	1.0	
SOSTDC1	0.0	0.0	1.0	1.0	
TWIST1	0.0	0.0	1.0	1.0	
AC010082.1	0.0	0.0	1.0	1.0	
AC007552.2	0.0	0.0	1.0	1.0	
ATP11A-AS1	0.0	0.0	1.0	1.0	
AL359649.1	0.0	0.0	1.0	1.0	
AL353704.1	0.0	0.0	1.0	1.0	
LDHC	0.0	0.0	1.0	1.0	
ZSWIM2	0.0	0.0	1.0	1.0	
RFPL4AL1	0.0	0.0	1.0	1.0	
RFPL4A	0.0	0.0	1.0	1.0	
PPARGC1A	0.0	0.0	1.0	1.0	
AC017101.1	0.0	0.0	1.0	1.0	
AC008735.3	0.0	0.0	1.0	1.0	
SHISA7	0.0	0.0	1.0	1.0	
AC020922.3	0.0	0.0	1.0	1.0	
LINC01827	0.0	0.0	1.0	1.0	
AC064834.1	0.0	0.0	1.0	1.0	
LINC02860	0.0	0.0	1.0	1.0	
KIAA0087	0.0	0.0	1.0	1.0	
NLRP9	0.0	0.0	1.0	1.0	
FBN3	0.0	0.0	1.0	1.0	
AC010336.6	0.0	0.0	1.0	1.0	
C1QTNF7	0.0	0.0	1.0	1.0	
AC099508.1	0.0	0.0	1.0	1.0	
PRR15	0.0	0.0	1.0	1.0	
AC007255.1	0.0	0.0	1.0	1.0	
AC004593.1	0.0	0.0	1.0	1.0	
AL022323.1	0.0	0.0	1.0	1.0	
AC005162.3	0.0	0.0	1.0	1.0	
TRIL	0.0	0.0	1.0	1.0	
AC009120.4	0.0	0.0	1.0	1.0	
AC116667.2	0.0	0.0	1.0	1.0	
HCCAT5	0.0	0.0	1.0	1.0	
AC004943.3	0.0	0.0	1.0	1.0	
AC004158.1	0.0	0.0	1.0	1.0	
CRYBB3	0.0	0.0	1.0	1.0	
AC004593.3	0.0	0.0	1.0	1.0	
AC092376.3	0.0	0.0	1.0	1.0	
AC009145.2	0.0	0.0	1.0	1.0	
AC010719.1	0.0	0.0	1.0	1.0	
AC003044.1	0.0	0.0	1.0	1.0	
AC092134.1	0.0	0.0	1.0	1.0	
AC009139.1	0.0	0.0	1.0	1.0	
AC108125.1	0.0	0.0	1.0	1.0	
AC009054.1	0.0	0.0	1.0	1.0	
HOXA-AS3	0.0	0.0	1.0	1.0	
HOXA4	0.0	0.0	1.0	1.0	
HOXA2	0.0	0.0	1.0	1.0	
LINC01228	0.0	0.0	1.0	1.0	
LRRC8E	0.0	0.0	1.0	1.0	
CD209	0.0	0.0	1.0	1.0	
AC104662.1	0.0	0.0	1.0	1.0	
SOD3	0.0	0.0	1.0	1.0	
CPHXL	0.0	0.0	1.0	1.0	
EVX1	0.0	0.0	1.0	1.0	
EVX1-AS	0.0	0.0	1.0	1.0	
HOXA11-AS	0.0	0.0	1.0	1.0	
HOXA11	0.0	0.0	1.0	1.0	
F7	0.0	0.0	1.0	1.0	
AL356740.1	0.0	0.0	1.0	1.0	
AL022337.1	0.0	0.0	1.0	1.0	
MYO18B	0.0	0.0	1.0	1.0	
AC092376.1	0.0	0.0	1.0	1.0	
CHI3L1	0.0	0.0	1.0	1.0	
MYBPH	0.0	0.0	1.0	1.0	
AL008721.1	0.0	0.0	1.0	1.0	
Z99916.1	0.0	0.0	1.0	1.0	
LINC02261	0.0	0.0	1.0	1.0	
AC009159.1	0.0	0.0	1.0	1.0	
AC009159.3	0.0	0.0	1.0	1.0	
AC009159.2	0.0	0.0	1.0	1.0	
PRELP	0.0	0.0	1.0	1.0	
AC093627.3	0.0	0.0	1.0	1.0	
AC093627.7	0.0	0.0	1.0	1.0	
AC093627.22	0.0	0.0	1.0	1.0	
AC093627.1	0.0	0.0	1.0	1.0	
SPATA17	0.0	0.0	1.0	1.0	
AC007308.1	0.0	0.0	1.0	1.0	
AC007731.3	0.0	0.0	1.0	1.0	
PRPS1L1	0.0	0.0	1.0	1.0	
AC007663.3	0.0	0.0	1.0	1.0	
AL731684.1	0.0	0.0	1.0	1.0	
AL031259.1	0.0	0.0	1.0	1.0	
AC137932.2	0.0	0.0	1.0	1.0	
AC009113.2	0.0	0.0	1.0	1.0	
AC188617.2	0.0	0.0	1.0	1.0	
PRDM7	0.0	0.0	1.0	1.0	
BX322234.2	0.0	0.0	1.0	1.0	
AC104333.4	0.0	0.0	1.0	1.0	
LINC00399	0.0	0.0	1.0	1.0	
AL138694.1	0.0	0.0	1.0	1.0	
AL138701.2	0.0	0.0	1.0	1.0	
ANO3	0.0	0.0	1.0	1.0	
AC130307.1	0.0	0.0	1.0	1.0	
NAV2-AS2	0.0	0.0	1.0	1.0	
AC024028.1	0.0	0.0	1.0	1.0	
DPEP1	0.0	0.0	1.0	1.0	
AC074389.2	0.0	0.0	1.0	1.0	
AC093734.1	0.0	0.0	1.0	1.0	
AC102953.1	0.0	0.0	1.0	1.0	
AC092171.2	0.0	0.0	1.0	1.0	
AC092171.5	0.0	0.0	1.0	1.0	
AC092171.4	0.0	0.0	1.0	1.0	
AC138028.6	0.0	0.0	1.0	1.0	
AC098869.2	0.0	0.0	1.0	1.0	
